from,to,requires,notes
rm_lab_save[109948],rm_lab_save[109950],e_rm_lab_main_left_1_target + (Grappling_Hook | Shotgun | Rocket_Launcher | Sniper),
rm_lab_save[109948],rm_lab_save[109969],,
rm_lab_save[109948],rm_lab_save[109970],e_rm_lab_bleft_5_target + e_rm_lab_red_7_target + e_rm_lab_save_right_6_target_big,
rm_lab_save[109949],rm_lab_save[109947],,
rm_lab_save[109949],rm_lab_save[109948],,
rm_lab_save[109949],rm_lab_save[109950],e_rm_lab_main_left_1_target + (Grappling_Hook | Shotgun | Rocket_Launcher | Sniper),
rm_lab_save[109949],rm_lab_save[109969],,
rm_lab_save[109949],rm_lab_save[109970],e_rm_lab_bleft_5_target + e_rm_lab_red_7_target + e_rm_lab_save_right_6_target_big,
rm_lab_save[109950],rm_lab_save[109947],e_rm_lab_main_left_1_target,
rm_lab_save[109950],rm_lab_save[109948],e_rm_lab_main_left_1_target,
rm_lab_save[109950],rm_lab_save[109949],e_rm_lab_main_left_1_target,
rm_lab_save[109950],rm_lab_save[109969],e_rm_lab_main_left_1_target,
rm_lab_save[109950],rm_lab_save[109970],e_rm_lab_main_left_1_target + e_rm_lab_bleft_5_target + e_rm_lab_red_7_target + e_rm_lab_save_right_6_target_big,
rm_lab_save[109969],rm_lab_save[109947],,
rm_lab_save[109969],rm_lab_save[109948],,
rm_lab_save[109969],rm_lab_save[109949],,
rm_lab_save[109969],rm_lab_save[109950],e_rm_lab_main_left_1_target + (Grappling_Hook | Shotgun | Rocket_Launcher | Sniper),
rm_lab_save[109969],rm_lab_save[109970],e_rm_lab_bleft_5_target + e_rm_lab_red_7_target + e_rm_lab_save_right_6_target_big,
rm_lab_save[109970],rm_lab_save[109947],e_rm_lab_bleft_5_target + e_rm_lab_red_7_target + e_rm_lab_save_right_6_target_big,
rm_lab_save[109970],rm_lab_save[109948],e_rm_lab_bleft_5_target + e_rm_lab_red_7_target + e_rm_lab_save_right_6_target_big,
rm_lab_save[109970],rm_lab_save[109949],e_rm_lab_bleft_5_target + e_rm_lab_red_7_target + e_rm_lab_save_right_6_target_big,
rm_lab_save[109970],rm_lab_save[109950],e_rm_lab_main_left_1_target + e_rm_lab_bleft_5_target + e_rm_lab_red_7_target + e_rm_lab_save_right_6_target_big + (Grappling_Hook | Shotgun | Rocket_Launcher | Sniper),
rm_lab_save[109970],rm_lab_save[109969],e_rm_lab_bleft_5_target + e_rm_lab_red_7_target + e_rm_lab_save_right_6_target_big,
rm_lab_save[109948],rm_lab_left_3[109922],,
rm_lab_save[109949],rm_lab_red_3[110668],,
rm_lab_save[109950],rm_lab_save_right_0[110003],,
rm_lab_save[109969],rm_lab_save_right_6[110545],,
rm_lab_save[109970],rm_lab_to_boss_0[110333],,
rm_lab_left_3[109922],rm_lab_left_3[109921],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_left_3[109921],rm_lab_left_3[109922],,
rm_lab_left_3[109921],rm_lab_left_2[109912],,
rm_lab_left_2[109912],rm_lab_left_2[109914],,
rm_lab_left_2[109914],rm_lab_left_2[109912],,
rm_lab_left_2[109914],rm_lab_main_left_7[110244],,
rm_lab_main_left_7[110244],rm_lab_main_left_7[110245],Rocket_Launcher | Grenade,
rm_lab_main_left_7[110244],rm_lab_main_left_7[110243],,
rm_lab_main_left_7[110244],rm_lab_main_left_7[110253],e_spirella_defeated,
rm_lab_main_left_7[110245],rm_lab_main_left_7[110244],Rocket_Launcher | Grenade,
rm_lab_main_left_7[110245],rm_lab_main_left_7[110243],Rocket_Launcher | Grenade,
rm_lab_main_left_7[110245],rm_lab_main_left_7[110253],e_spirella_defeated + (Rocket_Launcher | Grenade),
rm_lab_main_left_7[110243],rm_lab_main_left_7[110244],,
rm_lab_main_left_7[110243],rm_lab_main_left_7[110245],Rocket_Launcher | Grenade,
rm_lab_main_left_7[110243],rm_lab_main_left_7[110253],e_spirella_defeated,
rm_lab_main_left_7[110253],rm_lab_main_left_7[110244],e_spirella_defeated,
rm_lab_main_left_7[110253],rm_lab_main_left_7[110245],e_spirella_defeated + (Rocket_Launcher | Grenade),
rm_lab_main_left_7[110253],rm_lab_main_left_7[110243],e_spirella_defeated,
rm_lab_main_left_7[110245],rm_lab_red_0[110605],,
rm_lab_main_left_7[110243],rm_lab_main_left_8[110238],,
rm_lab_main_left_7[110253],rm_lab_orange_0[110861],,
rm_lab_orange_0[110861],e_rm_lab_orange_0_target,,
rm_lab_main_left_8[110238],rm_lab_main_left_8[110237],,
rm_lab_main_left_8[110237],rm_lab_main_left_8[110238],,
rm_lab_main_left_8[110237],rm_lab_main_left_6[110202],,
rm_lab_main_left_6[110202],rm_lab_main_left_6[110198],,
rm_lab_main_left_6[110202],rm_lab_main_left_6[110201],,
rm_lab_main_left_6[110202],rm_lab_main_left_6[110197],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lab_main_left_6[110198],rm_lab_main_left_6[110202],,
rm_lab_main_left_6[110198],rm_lab_main_left_6[110201],,
rm_lab_main_left_6[110198],rm_lab_main_left_6[110197],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lab_main_left_6[110201],rm_lab_main_left_6[110202],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_main_left_6[110201],rm_lab_main_left_6[110198],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_main_left_6[110201],rm_lab_main_left_6[110197],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lab_main_left_6[110197],rm_lab_main_left_6[110201],,
rm_lab_main_left_6[110197],rm_lab_main_left_6[110202],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_main_left_6[110197],rm_lab_main_left_6[110198],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_main_left_6[110198],rm_lab_main_left_5[110188],,
rm_lab_main_left_6[110197],rm_lab_main_left_5[110187],,
rm_lab_main_left_6[110201],rm_lab_bleft_0[110925],,
rm_lab_main_left_5[110188],rm_lab_main_left_5[110187],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lab_main_left_5[110188],rm_lab_main_left_5[110185],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lab_main_left_5[110187],rm_lab_main_left_5[110188],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_main_left_5[110187],rm_lab_main_left_5[110185],,
rm_lab_main_left_5[110185],rm_lab_main_left_5[110188],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_main_left_5[110185],rm_lab_main_left_5[110187],,
rm_lab_main_left_5[110185],rm_lab_main_left_4[110162],,
rm_lab_main_left_4[110162],rm_lab_main_left_4[110161],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | (Ruby_Slippers + precise_movement),
rm_lab_main_left_4[110162],rm_lab_main_left_4[110163],e_rm_lab_main_left_1_target + (Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper),
rm_lab_main_left_4[110161],rm_lab_main_left_4[110162],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lab_main_left_4[110161],rm_lab_main_left_4[110163],e_rm_lab_main_left_1_target + (Grappling_Hook | Shotgun | Rocket_Launcher | Sniper),
rm_lab_main_left_4[110163],rm_lab_main_left_4[110162],e_rm_lab_main_left_1_target,
rm_lab_main_left_4[110163],rm_lab_main_left_4[110161],e_rm_lab_main_left_1_target + (Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | (Ruby_Slippers + precise_movement)),
rm_lab_main_left_4[110161],rm_lab_main_left_3[110125],,
rm_lab_main_left_4[110163],rm_lab_main_left_1[110071],,
rm_lab_main_left_3[110125],rm_lab_main_left_3[110124],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_main_left_3[110124],rm_lab_main_left_3[110125],,
rm_lab_main_left_3[110124],rm_lab_main_left_2[110099],,
rm_lab_main_left_2[110099],rm_lab_main_left_2[110098],Grappling_Hook | (Heavy_Ammo + (Shotgun + (Rocket_Launcher | Sniper))) | (Heavy_Ammo + Rocket_Launcher + Sniper) | (Shotgun + Rocket_Launcher + Sniper),
rm_lab_main_left_2[110099],rm_lab_main_left_2[110108],e_spirella_defeated,
rm_lab_main_left_2[110098],rm_lab_main_left_2[110099],,
rm_lab_main_left_2[110098],rm_lab_main_left_2[110108],e_spirella_defeated,
rm_lab_main_left_2[110108],rm_lab_main_left_2[110099],e_spirella_defeated,
rm_lab_main_left_2[110108],rm_lab_main_left_2[110098],e_spirella_defeated + (Grappling_Hook | (Heavy_Ammo + (Shotgun | Sniper)) | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper)),
rm_lab_main_left_2[110098],rm_lab_main_left_0[110011],,
rm_lab_main_left_2[110108],rm_lab_orange_2_alt[110917],,
rm_lab_main_left_0[110011],rm_lab_main_left_0[110012],Grappling_Hook | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper),
rm_lab_main_left_0[110011],Lab Rusted Coin,Grappling_Hook | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper),
rm_lab_main_left_0[110012],rm_lab_main_left_0[110011],,
rm_lab_main_left_0[110012],Lab Rusted Coin,,
rm_lab_main_left_0[110012],rm_lab_main_left_1[110070],,
rm_lab_main_left_1[110070],rm_lab_main_left_1[110071],,
rm_lab_main_left_1[110070],e_rm_lab_main_left_1_target,,
rm_lab_main_left_1[110071],rm_lab_main_left_1[110070],,
rm_lab_main_left_1[110071],e_rm_lab_main_left_1_target,,
rm_lab_orange_2_alt[110917],rm_lab_orange_2_alt[110916],,
rm_lab_orange_2_alt[110916],rm_lab_orange_2_alt[110917],,
rm_lab_orange_2_alt[110916],rm_lab_orange_2_0[110876],,
rm_lab_orange_2_0[110876],rm_lab_orange_2_0[110877],,
rm_lab_orange_2_0[110877],rm_lab_orange_2_0[110876],,
rm_lab_orange_2_0[110877],rm_lab_orange_2_1[110886],,
rm_lab_orange_2_1[110886],rm_lab_orange_2_1[110888],,
rm_lab_orange_2_1[110888],rm_lab_orange_2_1[110886],,
rm_lab_orange_2_1[110888],rm_lab_bleft_0[110928],,
rm_lab_bleft_0[110928],e_rm_lab_bleft_0_target,,
rm_lab_bleft_0[110925],rm_lab_bleft_0[110926],,
rm_lab_bleft_0[110925],rm_lab_bleft_0[110940],e_rm_lab_bleft_0_target,
rm_lab_bleft_0[110925],Lab Fae Silver (Left),,
rm_lab_bleft_0[110926],rm_lab_bleft_0[110925],,
rm_lab_bleft_0[110926],rm_lab_bleft_0[110940],e_rm_lab_bleft_0_target,
rm_lab_bleft_0[110926],Lab Fae Silver (Left),,
rm_lab_bleft_0[110940],rm_lab_bleft_0[110925],e_rm_lab_bleft_0_target,
rm_lab_bleft_0[110940],rm_lab_bleft_0[110926],e_rm_lab_bleft_0_target,
rm_lab_bleft_0[110940],Lab Fae Silver (Left),e_rm_lab_bleft_0_target,
rm_lab_bleft_0[110940],rm_lab_bed_0[111085],,
rm_lab_bleft_0[110926],rm_lab_bleft_1[110966],,
rm_lab_bed_0[111085],rm_lab_bed_0[111084],,
rm_lab_bed_0[111084],rm_lab_bed_0[111085],,
rm_lab_bed_0[111084],rm_lab_bed_1[111092],,
rm_lab_bed_1[111092],rm_lab_bed_1[111098],e_sleep_climb,
rm_lab_bed_1[111092],e_sleep_climb,Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_lab_bed_1[111098],rm_lab_bed_1[111092],e_sleep_climb,
rm_lab_bed_1[111098],rm_lab_bed_2[112166],,
rm_lab_bed_2[112166],Lab Maya's Trinket,,
rm_lab_bleft_1[110966],rm_lab_bleft_1[110967],,
rm_lab_bleft_1[110966],rm_lab_bleft_1[110968],,
rm_lab_bleft_1[110966],e_rm_lab_bleft_1_target,,
rm_lab_bleft_1[110967],rm_lab_bleft_1[110966],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_bleft_1[110967],rm_lab_bleft_1[110968],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_bleft_1[110967],e_rm_lab_bleft_1_target,,
rm_lab_bleft_1[110968],rm_lab_bleft_1[110966],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_bleft_1[110968],rm_lab_bleft_1[110967],,
rm_lab_bleft_1[110968],e_rm_lab_bleft_1_target,,
rm_lab_bleft_1[110967],rm_lab_bleft_4[111037],,
rm_lab_bleft_1[110968],rm_lab_bleft_2[110995],,
rm_lab_bleft_2[110995],rm_lab_bleft_2[110996],,
rm_lab_bleft_2[110996],rm_lab_bleft_2[110995],,
rm_lab_bleft_2[110996],rm_lab_bleft_3[111005],,
rm_lab_bleft_3[111005],rm_lab_bleft_3[111006],,
rm_lab_bleft_3[111005],e_rm_lab_bleft_3_target,,
rm_lab_bleft_3[111006],rm_lab_bleft_3[111005],e_rm_lab_bleft_3_target + (Grappling_Hook | Shotgun | Rocket_Launcher | Sniper),
rm_lab_bleft_3[111006],e_rm_lab_bleft_3_target,,
rm_lab_bleft_3[111006],rm_lab_bleft_5[111047],,
rm_lab_bleft_5[111047],rm_lab_bleft_5[111049],Grappling_Hook_Upgrade | Charge_Jump | (Heavy_Ammo + Shotgun) | Rocket_Launcher | Sniper,
rm_lab_bleft_5[111047],e_rm_lab_bleft_5_target,,
rm_lab_bleft_5[111049],rm_lab_bleft_5[111047],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_bleft_5[111049],e_rm_lab_bleft_5_target,Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_bleft_5[111049],rm_lab_bleft_4[111038],,
rm_lab_bleft_4[111038],rm_lab_bleft_4[111037],,
rm_lab_bleft_4[111038],e_rm_lab_bleft_4_target,,
rm_lab_bleft_4[111037],rm_lab_bleft_4[111038],,
rm_lab_bleft_4[111037],e_rm_lab_bleft_4_target,,
rm_lab_red_0[110605],rm_lab_red_0[110606],,
rm_lab_red_0[110605],e_rm_lab_red_0_target,,
rm_lab_red_0[110606],rm_lab_red_0[110605],,
rm_lab_red_0[110606],e_rm_lab_red_0_target,,
rm_lab_red_0[110606],rm_lab_red_1[110645],,
rm_lab_red_1[110645],rm_lab_red_1[110646],,
rm_lab_red_1[110646],rm_lab_red_1[110645],,
rm_lab_red_1[110646],rm_lab_red_2[110655],,
rm_lab_red_2[110655],rm_lab_red_2[110656],,
rm_lab_red_2[110655],rm_lab_red_2[110661],e_rm_lab_red_2_target + (Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper),
rm_lab_red_2[110656],rm_lab_red_2[110655],,
rm_lab_red_2[110656],rm_lab_red_2[110661],e_rm_lab_red_2_target + (Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper),
rm_lab_red_2[110661],rm_lab_red_2[110655],e_rm_lab_red_2_target,
rm_lab_red_2[110661],rm_lab_red_2[110656],e_rm_lab_red_2_target,
rm_lab_red_2[110661],e_rm_lab_red_2_target,,
rm_lab_red_2[110656],rm_lab_red_5[110724],,
rm_lab_red_2[110661],rm_lab_red_3[110667],,
rm_lab_red_5[110724],rm_lab_red_5[110723],precise_movement | Ruby_Slippers | Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_red_5[110724],rm_lab_red_5[110722],precise_movement | Ruby_Slippers | Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_red_5[110723],rm_lab_red_5[110724],precise_movement | Ruby_Slippers | Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_red_5[110723],rm_lab_red_5[110722],precise_movement | Ruby_Slippers | Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_red_5[110722],rm_lab_red_5[110724],precise_movement | Ruby_Slippers | Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_red_5[110722],rm_lab_red_5[110723],precise_movement | Ruby_Slippers | Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_red_5[110723],rm_lab_red_6[110761],,
rm_lab_red_5[110722],rm_lab_red_4[110680],,
rm_lab_red_4[110680],rm_lab_red_4[110679],e_rm_lab_red_4_target | Grappling_Hook,
rm_lab_red_4[110680],e_rm_lab_red_4_target,Grappling_Hook,
rm_lab_red_4[110679],rm_lab_red_4[110680],e_rm_lab_red_4_target,
rm_lab_red_4[110679],e_rm_lab_red_4_target,,
rm_lab_red_4[110679],rm_lab_red_7[110774],,
rm_lab_red_7[110774],rm_lab_red_7[110773],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_red_7[110774],rm_lab_red_7[110772],,
rm_lab_red_7[110774],e_rm_lab_red_7_target,,
rm_lab_red_7[110773],rm_lab_red_7[110774],,
rm_lab_red_7[110773],rm_lab_red_7[110772],,
rm_lab_red_7[110773],e_rm_lab_red_7_target,,
rm_lab_red_7[110772],rm_lab_red_7[110774],,
rm_lab_red_7[110772],rm_lab_red_7[110773],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_red_7[110772],e_rm_lab_red_7_target,,
rm_lab_red_7[110773],rm_lab_red_8[110792],,
rm_lab_red_7[110772],rm_lab_red_alt[110810],,
rm_lab_red_alt[110810],rm_lab_red_alt[110845],,
rm_lab_red_alt[110810],e_rm_lab_red_alt_target,e_rm_lab_orange_0_target,
rm_lab_red_alt[110810],Lab Fae of Love,e_rm_lab_red_alt_target + e_eli_1,
rm_lab_red_alt[110810],e_eli_2,e_rm_lab_red_alt_target + e_eli_1,
rm_lab_red_alt[110845],rm_lab_red_alt[110810],,
rm_lab_red_alt[110845],e_rm_lab_red_alt_target,e_rm_lab_orange_0_target,
rm_lab_red_alt[110845],Lab Fae of Love,e_rm_lab_red_alt_target + e_eli_1,
rm_lab_red_alt[110845],e_eli_2,e_rm_lab_red_alt_target + e_eli_1,
rm_lab_red_alt[110845],rm_lab_red_8[110793],,
rm_lab_red_8[110793],rm_lab_red_8[110794],,
rm_lab_red_8[110793],rm_lab_red_8[110792],e_rm_lab_red_8_target,
rm_lab_red_8[110793],e_rm_lab_red_8_target,,
rm_lab_red_8[110792],rm_lab_red_8[110793],e_rm_lab_red_8_target,
rm_lab_red_8[110792],rm_lab_red_8[110794],e_rm_lab_red_8_target,
rm_lab_red_8[110794],rm_lab_red_8[110793],,
rm_lab_red_8[110794],rm_lab_red_8[110792],e_rm_lab_red_8_target,
rm_lab_red_8[110794],e_rm_lab_red_8_target,,
rm_lab_red_8[110794],rm_lab_red_6[110762],,
rm_lab_red_6[110762],rm_lab_red_6[110761],,
rm_lab_red_6[110762],rm_lab_red_6[110763],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_red_6[110761],rm_lab_red_6[110762],,
rm_lab_red_6[110761],rm_lab_red_6[110763],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_red_6[110763],rm_lab_red_6[110762],,
rm_lab_red_6[110763],rm_lab_red_6[110761],,
rm_lab_red_6[110763],rm_lab_red_3[110669],,
rm_lab_red_3[110669],rm_lab_red_3[110667],,
rm_lab_red_3[110669],rm_lab_red_3[110668],e_rm_lab_red_3_target,
rm_lab_red_3[110669],e_rm_lab_red_3_target,,
rm_lab_red_3[110667],rm_lab_red_3[110669],,
rm_lab_red_3[110667],rm_lab_red_3[110668],e_rm_lab_red_3_target,
rm_lab_red_3[110667],e_rm_lab_red_3_target,,
rm_lab_red_3[110668],rm_lab_red_3[110669],e_rm_lab_red_3_target,
rm_lab_red_3[110668],rm_lab_red_3[110667],e_rm_lab_red_3_target,
rm_lab_save_right_0[110003],rm_lab_save_right_0[110002],,
rm_lab_save_right_0[110002],rm_lab_save_right_0[110003],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_lab_save_right_0[110002],rm_lab_save_right_1[110469],,
rm_lab_save_right_1[110469],rm_lab_save_right_1[110470],e_rm_lab_save_right_1_target | (Grappling_Hook_Upgrade | Charge_Jump | Rocket_Launcher | Sniper | (Heavy_Ammo + Shotgun)),
rm_lab_save_right_1[110469],e_rm_lab_save_right_1_target,Grappling_Hook_Upgrade | Charge_Jump | Rocket_Launcher | Sniper | (Heavy_Ammo + Shotgun),
rm_lab_save_right_1[110470],rm_lab_save_right_1[110469],e_rm_lab_save_right_1_target + (Shotgun + Rocket_Launcher),
rm_lab_save_right_1[110470],e_rm_lab_save_right_1_target,,
rm_lab_save_right_1[110470],rm_lab_save_right_2[110484],,
rm_lab_save_right_2[110484],rm_lab_save_right_2[110485],,
rm_lab_save_right_2[110484],rm_lab_save_right_2[110486],,
rm_lab_save_right_2[110484],Lab Fae Silver (Right),Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_save_right_2[110485],rm_lab_save_right_2[110484],,
rm_lab_save_right_2[110485],rm_lab_save_right_2[110486],,
rm_lab_save_right_2[110485],Lab Fae Silver (Right),Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_save_right_2[110486],rm_lab_save_right_2[110484],,
rm_lab_save_right_2[110486],rm_lab_save_right_2[110485],,
rm_lab_save_right_2[110486],Lab Fae Silver (Right),Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_lab_save_right_2[110485],rm_lab_save_right_3[110506],,
rm_lab_save_right_2[110486],rm_lab_save_right_4[110522],,
rm_lab_save_right_3[110506],rm_lab_save_right_3[110505],,
rm_lab_save_right_3[110505],rm_lab_save_right_3[110506],,
rm_lab_save_right_3[110505],rm_lab_save_right_4[110523],,
rm_lab_save_right_4[110522],rm_lab_save_right_4[110523],,
rm_lab_save_right_4[110522],rm_lab_save_right_4[110521],Grappling_Hook | Shotgun | Rocket_Launcher,
rm_lab_save_right_4[110523],rm_lab_save_right_4[110522],,
rm_lab_save_right_4[110523],rm_lab_save_right_4[110521],Grappling_Hook | Shotgun | Rocket_Launcher,
rm_lab_save_right_4[110521],rm_lab_save_right_4[110522],Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_lab_save_right_4[110521],rm_lab_save_right_4[110523],Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_lab_save_right_4[110521],rm_lab_save_right_5[110536],,
rm_lab_save_right_5[110536],rm_lab_save_right_5[110535],Grenade | Grappling_Hook | Shotgun | Rocket_Launcher,
rm_lab_save_right_5[110535],rm_lab_save_right_5[110536],Charge_Jump | Shotgun | Rocket_Launcher,
rm_lab_save_right_5[110535],rm_lab_save_right_6[110601],,
rm_lab_save_right_6[110601],rm_lab_save_right_6[110545],e_rm_lab_save_right_6_target + Grappling_Hook,
rm_lab_save_right_6[110601],e_rm_lab_save_right_6_target,,
rm_lab_save_right_6[110601],e_rm_lab_save_right_6_target_big,e_rm_lab_save_right_6_target,
rm_lab_save_right_6[110545],rm_lab_save_right_6[110545],e_rm_lab_save_right_6_target,
rm_lab_save_right_6[110545],e_rm_lab_save_right_6_target_big,e_rm_lab_save_right_6_target,
rm_lab_to_boss_0[110333],rm_lab_to_boss_0[110334],Grappling_Hook_Upgrade | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Heavy_Ammo + Sniper),
rm_lab_to_boss_0[110334],rm_lab_to_boss_0[110333],,
rm_lab_to_boss_0[110334],rm_lab_to_boss_1[110456],,
rm_lab_to_boss_1[110456],rm_lab_to_boss_1[110457],,
rm_lab_to_boss_1[110456],rm_lab_to_boss_1[110459],,
rm_lab_to_boss_1[110457],rm_lab_to_boss_1[110456],Grappling_Hook | Charge_Jump | Sniper | Rocket_Launcher | Sniper | (Grenade + grenade_boost) | Heavy_Ammo,
rm_lab_to_boss_1[110457],rm_lab_to_boss_1[110459],,
rm_lab_to_boss_1[110459],rm_lab_to_boss_1[110456],Grappling_Hook | Charge_Jump | Sniper | Rocket_Launcher | Sniper | (Grenade + grenade_boost) | Heavy_Ammo,
rm_lab_to_boss_1[110459],rm_lab_to_boss_1[110457],,
rm_lab_to_boss_1[110459],rm_lab_to_boss_3[110381],,
rm_lab_to_boss_1[110457],rm_lab_to_boss_4[110389],,
