from,to,requires,notes
rm_lab_main_left_6[110202],rm_lab_main_left_6[110201],,
rm_lab_main_left_6[110202],rm_lab_main_left_6[110197],Jump{1} | Heavy_Ammo,R>TL
rm_lab_main_left_6[110198],rm_lab_main_left_6[110202],,
rm_lab_main_left_6[110198],rm_lab_main_left_6[110201],,
rm_lab_main_left_6[110198],rm_lab_main_left_6[110197],Jump{1} | Heavy_Ammo,TR>TL
rm_lab_main_left_6[110201],rm_lab_main_left_6[110202],Jump{1} | Heavy_Ammo | Charge_Jump,L>R
rm_lab_main_left_6[110201],rm_lab_main_left_6[110198],Jump{1} | Heavy_Ammo | Charge_Jump,L>TR
rm_lab_main_left_6[110201],rm_lab_main_left_6[110197],Jump{1} | Heavy_Ammo,L>TL
rm_lab_main_left_6[110197],rm_lab_main_left_6[110201],,
rm_lab_main_left_6[110197],rm_lab_main_left_6[110202],Jump{1} | Heavy_Ammo | Charge_Jump,TL>R
rm_lab_main_left_6[110197],rm_lab_main_left_6[110198],Jump{1} | Heavy_Ammo | Charge_Jump,TL>TR
rm_lab_main_left_6[110198],rm_lab_main_left_5[110188],,
rm_lab_main_left_6[110197],rm_lab_main_left_5[110187],,
rm_lab_main_left_6[110201],rm_lab_bleft_0[110925],,
rm_lab_main_left_5[110188],rm_lab_main_left_5[110187],Jump{1} | Heavy_Ammo,R>
rm_lab_main_left_5[110188],rm_lab_main_left_5[110185],Jump{1} | Heavy_Ammo,R>
rm_lab_main_left_5[110187],rm_lab_main_left_5[110188],Jump{1} | Heavy_Ammo | Charge_Jump,>R
rm_lab_main_left_5[110187],rm_lab_main_left_5[110185],,
rm_lab_main_left_5[110185],rm_lab_main_left_5[110188],Jump{1} | Heavy_Ammo | Charge_Jump,>R
rm_lab_main_left_5[110185],rm_lab_main_left_5[110187],,
rm_lab_main_left_5[110185],rm_lab_main_left_4[110162],,
rm_lab_main_left_4[110162],rm_lab_main_left_4[110161],Jump{1} | Heavy_Ammo | (Ruby_Slippers + precise_movement),R>L
rm_lab_main_left_4[110162],rm_lab_main_left_4[110163],e_rm_lab_main_left_1_target + (Jump{1} | Heavy_Ammo | Charge_Jump),L>T
rm_lab_main_left_4[110161],rm_lab_main_left_4[110162],Jump{1} | Heavy_Ammo,L>R
rm_lab_main_left_4[110161],rm_lab_main_left_4[110163],e_rm_lab_main_left_1_target + (Jump{1} | Heavy_Ammo),L>T
rm_lab_main_left_4[110163],rm_lab_main_left_4[110162],e_rm_lab_main_left_1_target,
rm_lab_main_left_4[110163],rm_lab_main_left_4[110161],e_rm_lab_main_left_1_target + (Jump{1} | Heavy_Ammo | (Ruby_Slippers + precise_movement)),T>L
rm_lab_main_left_4[110161],rm_lab_main_left_3[110125],,
rm_lab_main_left_4[110163],rm_lab_main_left_1[110071],,
rm_lab_main_left_3[110125],rm_lab_main_left_3[110124],Jump{1} | Heavy_Ammo | Charge_Jump,
rm_lab_main_left_3[110124],rm_lab_main_left_3[110125],,
rm_lab_main_left_3[110124],rm_lab_main_left_2[110099],,
rm_lab_main_left_2[110099],rm_lab_main_left_2[110098],Jump{2} | (Jump{1} + (precise_movement | Heavy_Ammo)),
rm_lab_main_left_2[110099],rm_lab_main_left_2[110108],e_spirella_defeated,
rm_lab_main_left_2[110098],rm_lab_main_left_2[110099],,
rm_lab_main_left_2[110098],rm_lab_main_left_2[110108],e_spirella_defeated,
rm_lab_main_left_2[110108],rm_lab_main_left_2[110099],e_spirella_defeated,
rm_lab_main_left_2[110108],rm_lab_main_left_2[110098],e_spirella_defeated + (Jump{2} | (Jump{1} + (precise_movement | Heavy_Ammo))),
rm_lab_main_left_2[110098],rm_lab_main_left_0[110011],,
rm_lab_main_left_2[110108],rm_lab_orange_2_alt[110917],,
rm_lab_main_left_0[110011],rm_lab_main_left_0[110012],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_lab_main_left_0[110011],Lab Rusted Coin,Jump{2} | (Jump{1} + Heavy_Ammo),
rm_lab_main_left_0[110012],rm_lab_main_left_0[110011],,
rm_lab_main_left_0[110012],Lab Rusted Coin,,
rm_lab_main_left_0[110012],rm_lab_main_left_1[110070],,
rm_lab_main_left_1[110070],rm_lab_main_left_1[110071],,
rm_lab_main_left_1[110070],e_rm_lab_main_left_1_target,,
rm_lab_main_left_1[110071],rm_lab_main_left_1[110070],,
rm_lab_main_left_1[110071],e_rm_lab_main_left_1_target,,
rm_lab_orange_2_alt[110917],rm_lab_orange_2_alt[110916],,
rm_lab_orange_2_alt[110916],rm_lab_orange_2_alt[110917],,
rm_lab_orange_2_alt[110916],rm_lab_orange_2_0[110876],,
rm_lab_orange_2_0[110876],rm_lab_orange_2_0[110877],,
rm_lab_orange_2_0[110877],rm_lab_orange_2_0[110876],,
rm_lab_orange_2_0[110877],rm_lab_orange_2_1[110886],,
rm_lab_orange_2_1[110886],rm_lab_orange_2_1[110888],,
rm_lab_orange_2_1[110888],rm_lab_orange_2_1[110886],,
rm_lab_orange_2_1[110888],rm_lab_bleft_0[110928],,
rm_lab_bleft_0[110928],e_rm_lab_bleft_0_target,,
rm_lab_bleft_0[110925],rm_lab_bleft_0[110926],,
rm_lab_bleft_0[110925],rm_lab_bleft_0[110940],e_rm_lab_bleft_0_target,
rm_lab_bleft_0[110925],Lab Fae Silver (Left),e_rm_lab_bleft_0_target,
rm_lab_bleft_0[110926],rm_lab_bleft_0[110925],,
rm_lab_bleft_0[110926],rm_lab_bleft_0[110940],e_rm_lab_bleft_0_target,
rm_lab_bleft_0[110926],Lab Fae Silver (Left),e_rm_lab_bleft_0_target,
rm_lab_bleft_0[110940],rm_lab_bleft_0[110925],e_rm_lab_bleft_0_target,
rm_lab_bleft_0[110940],rm_lab_bleft_0[110926],e_rm_lab_bleft_0_target,
rm_lab_bleft_0[110940],Lab Fae Silver (Left),e_rm_lab_bleft_0_target,
rm_lab_bleft_0[110940],rm_lab_bed_0[111085],,
rm_lab_bleft_0[110926],rm_lab_bleft_1[110966],,
rm_lab_bed_0[111085],rm_lab_bed_0[111084],,
rm_lab_bed_0[111084],rm_lab_bed_0[111085],,
rm_lab_bed_0[111084],rm_lab_bed_1[111092],,
rm_lab_bed_1[111092],rm_lab_bed_1[111098],e_sleep_climb,
rm_lab_bed_1[111092],e_sleep_climb,Jump{1},
rm_lab_bed_1[111098],rm_lab_bed_1[111092],e_sleep_climb,
rm_lab_bed_1[111098],rm_lab_bed_2[112166],,
rm_lab_bed_2[112166],Lab Maya's Trinket,,
rm_lab_bleft_1[110966],rm_lab_bleft_1[110967],,
rm_lab_bleft_1[110966],rm_lab_bleft_1[110968],,
rm_lab_bleft_1[110966],e_rm_lab_bleft_1_target,,
rm_lab_bleft_1[110967],rm_lab_bleft_1[110966],Jump{1} | Charge_Jump | Flying,
rm_lab_bleft_1[110967],rm_lab_bleft_1[110968],Jump{1} | Charge_Jump | Flying,
rm_lab_bleft_1[110967],e_rm_lab_bleft_1_target,,
rm_lab_bleft_1[110968],rm_lab_bleft_1[110966],Jump{1} | Charge_Jump | Flying,
rm_lab_bleft_1[110968],rm_lab_bleft_1[110967],,
rm_lab_bleft_1[110968],e_rm_lab_bleft_1_target,,
rm_lab_bleft_1[110967],rm_lab_bleft_4[111037],,
rm_lab_bleft_1[110968],rm_lab_bleft_2[110995],,
rm_lab_bleft_2[110995],rm_lab_bleft_2[110996],,
rm_lab_bleft_2[110996],rm_lab_bleft_2[110995],,
rm_lab_bleft_2[110996],rm_lab_bleft_3[111005],,
rm_lab_bleft_3[111005],rm_lab_bleft_3[111006],,
rm_lab_bleft_3[111005],e_rm_lab_bleft_3_target,,
rm_lab_bleft_3[111006],rm_lab_bleft_3[111005],e_rm_lab_bleft_3_target + (Jump{1} | Heavy_Ammo),B>L
rm_lab_bleft_3[111006],e_rm_lab_bleft_3_target,,
rm_lab_bleft_3[111006],rm_lab_bleft_5[111047],,
rm_lab_bleft_5[111047],rm_lab_bleft_5[111049],Jump{1} | Charge_Jump,T>L
rm_lab_bleft_5[111047],e_rm_lab_bleft_5_target,,
rm_lab_bleft_5[111049],rm_lab_bleft_5[111047],Jump{1} | Charge_Jump | Heavy_Ammo,L>
rm_lab_bleft_5[111049],e_rm_lab_bleft_5_target,Jump{1} | Charge_Jump | Heavy_Ammo,L>
rm_lab_bleft_5[111049],rm_lab_bleft_4[111038],,
rm_lab_bleft_4[111038],rm_lab_bleft_4[111037],,
rm_lab_bleft_4[111038],e_rm_lab_bleft_4_target,,
rm_lab_bleft_4[111037],rm_lab_bleft_4[111038],,
rm_lab_bleft_4[111037],e_rm_lab_bleft_4_target,,
rm_lab_red_0[110605],rm_lab_red_0[110606],,
rm_lab_red_0[110605],e_rm_lab_red_0_target,,
rm_lab_red_0[110606],rm_lab_red_0[110605],,
rm_lab_red_0[110606],e_rm_lab_red_0_target,,
rm_lab_red_0[110606],rm_lab_red_1[110645],,
rm_lab_red_1[110645],rm_lab_red_1[110646],,
rm_lab_red_1[110646],rm_lab_red_1[110645],,
rm_lab_red_1[110646],rm_lab_red_2[110655],,
rm_lab_red_2[110655],rm_lab_red_2[110656],,
rm_lab_red_2[110655],rm_lab_red_2[110661],e_rm_lab_red_2_target + (Jump{1} | Charge_Jump),
rm_lab_red_2[110656],rm_lab_red_2[110655],,
rm_lab_red_2[110656],rm_lab_red_2[110661],e_rm_lab_red_2_target + (Jump{1} | Charge_Jump),
rm_lab_red_2[110661],rm_lab_red_2[110655],e_rm_lab_red_2_target,
rm_lab_red_2[110661],rm_lab_red_2[110656],e_rm_lab_red_2_target,
rm_lab_red_2[110661],e_rm_lab_red_2_target,,
rm_lab_red_2[110656],rm_lab_red_5[110724],,
rm_lab_red_2[110661],rm_lab_red_3[110667],,
rm_lab_red_5[110724],rm_lab_red_5[110723],precise_movement | Ruby_Slippers | Jump{1} | Charge_Jump | Heavy_Ammo,
rm_lab_red_5[110724],rm_lab_red_5[110722],precise_movement | Ruby_Slippers | Jump{1} | Charge_Jump | Heavy_Ammo,
rm_lab_red_5[110723],rm_lab_red_5[110724],precise_movement | Ruby_Slippers | Jump{1} | Charge_Jump | Heavy_Ammo,
rm_lab_red_5[110723],rm_lab_red_5[110722],precise_movement | Ruby_Slippers | Jump{1} | Charge_Jump | Heavy_Ammo,
rm_lab_red_5[110722],rm_lab_red_5[110724],precise_movement | Ruby_Slippers | Jump{1} | Charge_Jump | Heavy_Ammo,
rm_lab_red_5[110722],rm_lab_red_5[110723],precise_movement | Ruby_Slippers | Jump{1} | Charge_Jump | Heavy_Ammo,
rm_lab_red_5[110723],rm_lab_red_6[110761],,
rm_lab_red_5[110722],rm_lab_red_4[110680],,
rm_lab_red_4[110680],rm_lab_red_4[110679],e_rm_lab_red_4_target | Jump{1} | precise_movement,
rm_lab_red_4[110680],e_rm_lab_red_4_target,Jump{1} | precise_movement,
rm_lab_red_4[110679],rm_lab_red_4[110680],e_rm_lab_red_4_target,
rm_lab_red_4[110679],e_rm_lab_red_4_target,,
rm_lab_red_4[110679],rm_lab_red_7[110774],,
rm_lab_red_7[110774],rm_lab_red_7[110773],Jump{1} | Charge_Jump | Heavy_Ammo,
rm_lab_red_7[110774],rm_lab_red_7[110772],,
rm_lab_red_7[110774],e_rm_lab_red_7_target,,
rm_lab_red_7[110773],rm_lab_red_7[110774],,
rm_lab_red_7[110773],rm_lab_red_7[110772],,
rm_lab_red_7[110773],e_rm_lab_red_7_target,,
rm_lab_red_7[110772],rm_lab_red_7[110774],,
rm_lab_red_7[110772],rm_lab_red_7[110773],Jump{1} | Charge_Jump | Heavy_Ammo,
rm_lab_red_7[110772],e_rm_lab_red_7_target,,
rm_lab_red_7[110773],rm_lab_red_8[110792],,
rm_lab_red_7[110772],rm_lab_red_alt[110810],,
rm_lab_red_alt[110810],rm_lab_red_alt[110845],,
rm_lab_red_alt[110810],e_rm_lab_red_alt_target,e_rm_lab_orange_0_target,
rm_lab_red_alt[110810],Lab Fae of Love,e_rm_lab_red_alt_target + e_eli_1,
rm_lab_red_alt[110810],e_eli_2,e_rm_lab_red_alt_target + e_eli_1,
rm_lab_red_alt[110845],rm_lab_red_alt[110810],,
rm_lab_red_alt[110845],e_rm_lab_red_alt_target,e_rm_lab_orange_0_target,
rm_lab_red_alt[110845],Lab Fae of Love,e_rm_lab_red_alt_target + e_eli_1,
rm_lab_red_alt[110845],e_eli_2,e_rm_lab_red_alt_target + e_eli_1,
rm_lab_red_alt[110845],rm_lab_red_8[110793],,
rm_lab_red_8[110793],rm_lab_red_8[110794],,
rm_lab_red_8[110793],rm_lab_red_8[110792],e_rm_lab_red_8_target,
rm_lab_red_8[110793],e_rm_lab_red_8_target,,
rm_lab_red_8[110792],rm_lab_red_8[110793],e_rm_lab_red_8_target,
rm_lab_red_8[110792],rm_lab_red_8[110794],e_rm_lab_red_8_target,
rm_lab_red_8[110794],rm_lab_red_8[110793],,
rm_lab_red_8[110794],rm_lab_red_8[110792],e_rm_lab_red_8_target,
rm_lab_red_8[110794],e_rm_lab_red_8_target,,
rm_lab_red_8[110794],rm_lab_red_6[110762],,
rm_lab_red_6[110762],rm_lab_red_6[110761],,
rm_lab_red_6[110762],rm_lab_red_6[110763],Jump{1} | Charge_Jump,
rm_lab_red_6[110761],rm_lab_red_6[110762],,
rm_lab_red_6[110761],rm_lab_red_6[110763],Jump{1} | Charge_Jump,
rm_lab_red_6[110763],rm_lab_red_6[110762],,
rm_lab_red_6[110763],rm_lab_red_6[110761],,
rm_lab_red_6[110763],rm_lab_red_3[110669],,
rm_lab_red_3[110669],rm_lab_red_3[110667],,
rm_lab_red_3[110669],rm_lab_red_3[110668],e_rm_lab_red_3_target,
rm_lab_red_3[110669],e_rm_lab_red_3_target,,
rm_lab_red_3[110667],rm_lab_red_3[110669],,
rm_lab_red_3[110667],rm_lab_red_3[110668],e_rm_lab_red_3_target,
rm_lab_red_3[110667],e_rm_lab_red_3_target,,
rm_lab_red_3[110668],rm_lab_red_3[110669],e_rm_lab_red_3_target,
rm_lab_red_3[110668],rm_lab_red_3[110667],e_rm_lab_red_3_target,
rm_lab_save_right_0[110003],rm_lab_save_right_0[110002],,
rm_lab_save_right_0[110002],rm_lab_save_right_0[110003],Heavy_Ammo | Jump{1},
rm_lab_save_right_0[110002],rm_lab_save_right_1[110469],,110469:T  110470:R
rm_lab_save_right_1[110469],rm_lab_save_right_1[110470],e_rm_lab_save_right_1_target | (Jump{1} | Charge_Jump),T>R
rm_lab_save_right_1[110469],e_rm_lab_save_right_1_target,Jump{1} | Charge_Jump,T>target
rm_lab_save_right_1[110470],rm_lab_save_right_1[110469],e_rm_lab_save_right_1_target + Jump{1},R>T
rm_lab_save_right_1[110470],e_rm_lab_save_right_1_target,,
rm_lab_save_right_1[110470],rm_lab_save_right_2[110484],,
rm_lab_save_right_2[110484],rm_lab_save_right_2[110485],,
rm_lab_save_right_2[110484],rm_lab_save_right_2[110486],,
rm_lab_save_right_2[110484],Lab Fae Silver (Right),Jump{1} | Charge_Jump,
rm_lab_save_right_2[110485],rm_lab_save_right_2[110484],,
rm_lab_save_right_2[110485],rm_lab_save_right_2[110486],,
rm_lab_save_right_2[110485],Lab Fae Silver (Right),Jump{1} | Charge_Jump,
rm_lab_save_right_2[110486],rm_lab_save_right_2[110484],,
rm_lab_save_right_2[110486],rm_lab_save_right_2[110485],,
rm_lab_save_right_2[110486],Lab Fae Silver (Right),Jump{1} | Charge_Jump,
rm_lab_save_right_2[110485],rm_lab_save_right_3[110506],,
rm_lab_save_right_2[110486],rm_lab_save_right_4[110522],,
rm_lab_save_right_3[110506],rm_lab_save_right_3[110505],,
rm_lab_save_right_3[110505],rm_lab_save_right_3[110506],,
rm_lab_save_right_3[110505],rm_lab_save_right_4[110523],,
rm_lab_save_right_4[110522],rm_lab_save_right_4[110523],,
rm_lab_save_right_4[110522],rm_lab_save_right_4[110521],Jump{1},>L
rm_lab_save_right_4[110523],rm_lab_save_right_4[110522],,
rm_lab_save_right_4[110523],rm_lab_save_right_4[110521],Jump{1},>L
rm_lab_save_right_4[110521],rm_lab_save_right_4[110522],Jump{1},L>
rm_lab_save_right_4[110521],rm_lab_save_right_4[110523],Jump{1},L>
rm_lab_save_right_4[110521],rm_lab_save_right_5[110536],,
rm_lab_save_right_5[110536],rm_lab_save_right_5[110535],Grenade | precise_movement | Heavy_Ammo,this room is possible hitless
rm_lab_save_right_5[110535],rm_lab_save_right_5[110536],Charge_Jump | Jump{1} | Heavy_Ammo,
rm_lab_save_right_5[110535],rm_lab_save_right_6[110601],,
rm_lab_save_right_6[110601],rm_lab_save_right_6[110545],e_rm_lab_save_right_6_target + (Jump{2} | (Jump{1} + Heavy_Ammo)),
rm_lab_save_right_6[110601],e_rm_lab_save_right_6_target,,
rm_lab_save_right_6[110601],e_rm_lab_save_right_6_target_big,e_rm_lab_save_right_6_target,
rm_lab_save_right_6[110545],rm_lab_save_right_6[110601],e_rm_lab_save_right_6_target,
rm_lab_save_right_6[110545],e_rm_lab_save_right_6_target_big,e_rm_lab_save_right_6_target,
rm_lab_to_boss_0[110333],rm_lab_to_boss_0[110334],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_lab_to_boss_0[110334],rm_lab_to_boss_0[110333],,
rm_lab_to_boss_0[110334],rm_lab_to_boss_1[110456],,
rm_lab_to_boss_1[110456],rm_lab_to_boss_1[110457],,
rm_lab_to_boss_1[110456],rm_lab_to_boss_1[110459],,
rm_lab_to_boss_1[110457],rm_lab_to_boss_1[110456],Jump{1} | Charge_Jump | (Grenade + grenade_boost) | Heavy_Ammo,
rm_lab_to_boss_1[110457],rm_lab_to_boss_1[110459],,
rm_lab_to_boss_1[110459],rm_lab_to_boss_1[110456],Jump{1} | Charge_Jump | (Grenade + grenade_boost) | Heavy_Ammo,
rm_lab_to_boss_1[110459],rm_lab_to_boss_1[110457],,
rm_lab_to_boss_1[110459],rm_lab_to_boss_3[110381],,
rm_lab_to_boss_1[110457],rm_lab_to_boss_4[110389],,
rm_lab_to_boss_4[110389],rm_lab_to_boss_4[110388],,
rm_lab_to_boss_4[110389],Lab Fae Silver (Middle),Jump{2} | (Jump{1} + Heavy_Ammo),
rm_lab_to_boss_4[110389],e_rm_lab_to_boss_4_target,Jump{2} | (Jump{1} + Heavy_Ammo),
rm_lab_to_boss_4[110388],rm_lab_to_boss_4[110389],Jump{1} | Charge_Jump | (Grenade + grenade_boost) | Heavy_Ammo,>T
rm_lab_to_boss_4[110388],Lab Fae Silver (Middle),Jump{2} | (Jump{1} + Heavy_Ammo),
rm_lab_to_boss_4[110388],e_rm_lab_to_boss_4_target,Jump{2} | (Jump{1} + Heavy_Ammo),
rm_lab_to_boss_4[110388],rm_lab_to_boss_3[110380],,
rm_lab_to_boss_3[110380],rm_lab_to_boss_3[110381],Jump{1} | Charge_Jump | (Grenade + grenade_boost) | Heavy_Ammo,
rm_lab_to_boss_3[110380],rm_lab_to_boss_3[110382],,
rm_lab_to_boss_3[110381],rm_lab_to_boss_3[110380],,
rm_lab_to_boss_3[110381],rm_lab_to_boss_3[110382],,
rm_lab_to_boss_3[110382],rm_lab_to_boss_3[110380],,
rm_lab_to_boss_3[110382],rm_lab_to_boss_3[110381],Jump{1} | Charge_Jump | (Grenade + grenade_boost) | Heavy_Ammo,
rm_lab_to_boss_3[110382],rm_lab_to_boss_5[110419],,
rm_lab_to_boss_5[110419],rm_lab_to_boss_5[110420],,
rm_lab_to_boss_5[110420],rm_lab_to_boss_5[110419],Jump{1} | Charge_Jump | Heavy_Ammo,
rm_lab_to_boss_5[110420],rm_lab_to_boss_6[110401],,
rm_lab_to_boss_6[110401],rm_lab_to_boss_6[110402],,
rm_lab_to_boss_6[110402],rm_lab_to_boss_6[110401],Jump{1} | Heavy_Ammo,
rm_lab_to_boss_6[110402],rm_lab_to_boss_7[111123],,
rm_lab_to_boss_7[111123],rm_lab_to_boss_7[111124],Jump{1} | Charge_Jump | (Grenade + grenade_boost) | Heavy_Ammo,
rm_lab_to_boss_7[111124],rm_lab_to_boss_7[111123],,
rm_lab_to_boss_7[111124],rm_lab_to_boss_8[110429],,
rm_lab_to_boss_8[110429],rm_lab_to_boss_8[110434],e_spirella_defeated,
rm_lab_to_boss_8[110429],rm_lab_to_boss_8[110430],,
rm_lab_to_boss_8[110434],rm_lab_to_boss_8[110429],e_spirella_defeated,
rm_lab_to_boss_8[110434],rm_lab_to_boss_8[110430],e_spirella_defeated,
rm_lab_to_boss_8[110430],rm_lab_to_boss_8[110429],,
rm_lab_to_boss_8[110430],rm_lab_to_boss_8[110434],e_spirella_defeated,
rm_lab_to_boss_8[110430],rm_lab_boss[110347],,
rm_lab_to_boss_8[110434],rm_lab_to_cat_9[110308],,
rm_lab_boss[110347],Lab Titania Piece,e_spirella_defeated,
rm_lab_boss[110347],e_spirella_defeated,Jump{1},
rm_lab_to_cat_9[110308],rm_lab_to_cat_9[110309],,
rm_lab_to_cat_9[110309],rm_lab_to_cat_9[110308],Jump{1} | Heavy_Ammo,
rm_lab_to_cat_9[110309],rm_lab_to_cat_8[110322],,
rm_lab_to_cat_8[110322],rm_lab_to_cat_8[110321],,
rm_lab_to_cat_8[110321],rm_lab_to_cat_8[110322],,
rm_lab_to_cat_8[110321],rm_lab_to_cat_7[111107],,
rm_lab_to_cat_7[111107],rm_lab_to_cat_7[111106],,
rm_lab_to_cat_7[111106],rm_lab_to_cat_7[111107],,
rm_lab_to_cat_7[111106],rm_lab_to_cat_6[110292],,
rm_lab_to_cat_6[110292],rm_lab_to_cat_6[110293],e_rm_lab_to_cat_6_target,
rm_lab_to_cat_6[110292],e_rm_lab_to_cat_6_target,,
rm_lab_to_cat_6[110293],rm_lab_to_cat_6[110292],e_rm_lab_to_cat_6_target + (Jump{1} | Charge_Jump | Heavy_Ammo),
rfae_intro[103732],rfae_intro[103733],,
rfae_intro[103733],rfae_intro[103732],,
rfae_intro[103733],rfae_c0[107752],,
rfae_c0[107752],rfae_c0[107751],,
rfae_c0[107752],rfae_c0[107750],,
rfae_c0[107751],rfae_c0[107752],,
rfae_c0[107751],rfae_c0[107750],,
rfae_c0[107750],rfae_c0[107752],,
rfae_c0[107750],rfae_c0[107751],,
rfae_c0[107751],rfae_00[107758],,
rfae_c0[107750],rfae_right_0[112901],,
rfae_00[107758],rfae_00[107759],,
rfae_00[107759],rfae_00[107758],,
rfae_00[107759],rfae_01[107762],,
rfae_01[107762],rfae_01[107763],,
rfae_01[107763],rfae_01[107762],,
rfae_01[107763],rfae_02[107770],,
rfae_02[107770],rfae_02[107771],,
rfae_02[107771],rfae_02[107770],Jump{1} | Heavy_Ammo,
rfae_02[107771],rfae_03[107800],,
rfae_03[107800],rfae_03[107801],,
rfae_03[107801],rfae_03[107800],,
rfae_03[107801],rfae_04[107842],,
rfae_04[107842],rfae_04[107843],,
rfae_04[107843],rfae_04[107842],,
rfae_04[107843],rfae_c1[113061],,
rfae_c1[113061],rfae_c1[113062],,
rfae_c1[113061],rfae_c1[113064],,
rfae_c1[113062],rfae_c1[113061],,
rfae_c1[113062],rfae_c1[113064],,
rfae_c1[113064],rfae_c1[113061],,
rfae_c1[113064],rfae_c1[113062],,
rfae_c1[113062],rfae_10[107846],,
rfae_c1[113064],rfae_h2[113181],,
rfae_h2[113181],Elfame Fae Silver (Right),Cleansing_Charm | Heavy_Ammo | damage_boost,
rfae_10[107846],rfae_10[107845],,
rfae_10[107845],rfae_10[107846],,
rfae_10[107845],rfae_11[113066],,
rfae_11[113066],rfae_11[113065],Jump{1} | Heavy_Ammo,
rfae_11[113066],rfae_11[113067],Jump{1} | Heavy_Ammo,
rfae_11[113065],rfae_11[113066],,
rfae_11[113065],rfae_11[113067],,
rfae_11[113067],rfae_11[113065],,
rfae_11[113067],rfae_11[113066],,
rfae_11[113065],rfae_12[113138],,
rfae_11[113067],rfae_13[113144],,
rfae_13[113144],rfae_13[113143],,
rfae_13[113143],rfae_13[113144],,
rfae_13[113143],rfae_12[113139],,
rfae_12[113138],rfae_12[113139],,
rfae_12[113138],rfae_12[113137],Jump{2} | Heavy_Ammo,
rfae_12[113139],rfae_12[113138],,
rfae_12[113139],rfae_12[113137],Jump{2} | Heavy_Ammo,
rfae_12[113137],rfae_12[113138],Jump{2} | Heavy_Ammo,
rfae_12[113137],rfae_12[113139],Jump{2} | Heavy_Ammo,
rfae_12[113137],rfae_14[113159],,
rfae_14[113159],rfae_14[113158],,
rfae_14[113158],rfae_14[113159],,
rfae_14[113158],rfae_c2[112951],,
rfae_c2[112951],rfae_c2[112952],,
rfae_c2[112951],rfae_c2[112955],,
rfae_c2[112951],rfae_c2[112956],e_rfae_c2_target,
rfae_c2[112951],rfae_c2[112957],e_rfae_c2_target,
rfae_c2[112952],rfae_c2[112951],,
rfae_c2[112952],rfae_c2[112955],,
rfae_c2[112952],rfae_c2[112956],e_rfae_c2_target,
rfae_c2[112952],rfae_c2[112957],e_rfae_c2_target,
rfae_c2[112955],rfae_c2[112951],,
rfae_c2[112955],rfae_c2[112952],,
rfae_c2[112955],rfae_c2[112956],e_rfae_c2_target,
rfae_c2[112955],rfae_c2[112957],e_rfae_c2_target,
rfae_c2[112956],rfae_c2[112951],e_rfae_c2_target,
rfae_c2[112956],rfae_c2[112952],e_rfae_c2_target,
rfae_c2[112956],rfae_c2[112955],e_rfae_c2_target,
rfae_c2[112956],rfae_c2[112957],,
rfae_c2[112956],e_rfae_c2_target,,
rfae_c2[112957],rfae_c2[112951],e_rfae_c2_target,
rfae_c2[112957],rfae_c2[112952],e_rfae_c2_target,
rfae_c2[112957],rfae_c2[112955],e_rfae_c2_target,
rfae_c2[112957],rfae_c2[112956],,
rfae_c2[112957],e_rfae_c2_target,,
rfae_c2[112952],rfae_20[113218],,
rfae_c2[112955],rfae_right_0[112906],,
rfae_c2[112956],rfae_23[113239],,
rfae_c2[112957],rfae_c3[112975],,
rfae_right_0[112906],rfae_right_0[112899],,
rfae_right_0[112906],rfae_right_0[112900],,
rfae_right_0[112906],rfae_right_0[112901],e_rfae_right_0_target,
rfae_right_0[112906],e_rfae_right_0_target,,
